17:00:34.828262 IP 112.26.1.8.37793 > 112.26.1.1.targus-getdata1: Flags [S], seq 821926341, win 29200, options [mss 1460,sackOK,TS val 4294813937 ecr 0,nop,wscale 7,mptcp join id 6 token 0xb697b9d8 nonce 0x92d71eaf], length 0
17:01:10.800220 IP 112.26.1.8.38391 > 112.26.1.1.targus-getdata1: Flags [.], seq 312732:314160, ack 1, win 685, options [nop,nop,TS val 4294849914 ecr 103797,mptcp dss ack 1375043541 seq 3984099459 subseq 312733 len 1428 csum 0x12d5], length 1428
17:01:10.891333 IP 112.26.1.8.38391 > 112.26.1.1.targus-getdata1: Flags [.], seq 314160:315588, ack 1, win 685, options [nop,nop,TS val 4294850027 ecr 103883,mptcp dss ack 1375043541 seq 3984103743 subseq 314161 len 1428 csum 0x3139], length 1428
17:01:10.999125 IP 112.26.1.8.38391 > 112.26.1.1.targus-getdata1: Flags [.], seq 315588:317016, ack 1, win 685, options [nop,nop,TS val 4294850135 ecr 104152,mptcp dss ack 1375043541 seq 3984112311 subseq 315589 len 1428 csum 0x5c1c], length 1428
17:01:11.045397 IP 112.26.1.8.38391 > 112.26.1.1.targus-getdata1: Flags [.], seq 317016:318444, ack 1, win 685, options [nop,nop,TS val 4294850135 ecr 104152,mptcp dss ack 1375043541 seq 3984113739 subseq 317017 len 1428 csum 0x785c], length 1428
17:01:11.196427 IP 112.26.1.8.38391 > 112.26.1.1.targus-getdata1: Flags [.], seq 318444:319872, ack 1, win 685, options [nop,nop,TS val 4294850331 ecr 104360,mptcp dss ack 1375043541 seq 3984125163 subseq 318445 len 1428 csum 0x636b], length 1428
17:01:11.249268 IP 112.26.1.8.38391 > 112.26.1.1.targus-getdata1: Flags [.], seq 319872:321300, ack 1, win 685, options [nop,nop,TS val 4294850331 ecr 104360,mptcp dss ack 1375043541 seq 3984126591 subseq 319873 len 1428 csum 0x4b3], length 1428
17:01:11.402503 IP 112.26.1.8.38391 > 112.26.1.1.targus-getdata1: Flags [.], seq 321300:322728, ack 1, win 685, options [nop,nop,TS val 4294850538 ecr 104629,mptcp dss ack 1375043541 seq 3984136587 subseq 321301 len 1428 csum 0x83e9], length 1428
17:01:11.474851 IP 112.26.1.8.38391 > 112.26.1.1.targus-getdata1: Flags [.], seq 322728:324156, ack 1, win 685, options [nop,nop,TS val 4294850538 ecr 104629,mptcp dss ack 1375043541 seq 3984138015 subseq 322729 len 1428 csum 0xd2fe], length 1428
17:01:11.530243 IP 112.26.1.8.38391 > 112.26.1.1.targus-getdata1: Flags [.], seq 324156:325584, ack 1, win 685, options [nop,nop,TS val 4294850538 ecr 104629,mptcp dss ack 1375043541 seq 3984139443 subseq 324157 len 1428 csum 0xeec2], length 1428
17:01:11.765436 IP 112.26.1.8.38391 > 112.26.1.1.targus-getdata1: Flags [.], seq 325584:327012, ack 1, win 685, options [nop,nop,TS val 4294850900 ecr 104984,mptcp dss ack 1375043541 seq 3984140871 subseq 325585 len 1428 csum 0x7c56], length 1428
17:01:11.852670 IP 112.26.1.8.38391 > 112.26.1.1.targus-getdata1: Flags [.], seq 327012:328440, ack 1, win 685, options [nop,nop,TS val 4294850900 ecr 104984,mptcp dss ack 1375043541 seq 3984152295 subseq 327013 len 1428 csum 0x63c2], length 1428
17:01:11.934177 IP 112.26.1.8.38391 > 112.26.1.1.targus-getdata1: Flags [.], seq 328440:329868, ack 1, win 685, options [nop,nop,TS val 4294850900 ecr 104984,mptcp dss ack 1375043541 seq 3984153723 subseq 328441 len 1428 csum 0x657b], length 1428
17:01:11.992059 IP 112.26.1.8.38391 > 112.26.1.1.targus-getdata1: Flags [.], seq 329868:331296, ack 1, win 685, options [nop,nop,TS val 4294851126 ecr 105248,mptcp dss ack 1375043541 seq 3984163719 subseq 329869 len 1428 csum 0x624c], length 1428
17:01:12.059062 IP 112.26.1.8.38391 > 112.26.1.1.targus-getdata1: Flags [.], seq 331296:332724, ack 1, win 685, options [nop,nop,TS val 4294851126 ecr 105248,mptcp dss ack 1375043541 seq 3984165147 subseq 331297 len 1428 csum 0xdb36], length 1428
17:01:12.108337 IP 112.26.1.8.38391 > 112.26.1.1.targus-getdata1: Flags [.], seq 332724:334152, ack 1, win 685, options [nop,nop,TS val 4294851126 ecr 105248,mptcp dss ack 1375043541 seq 3984166575 subseq 332725 len 1428 csum 0x9573], length 1428
