16:13:11.588618 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 47125:48553, ack 1, win 4017, options [nop,nop,TS val 3212887 ecr 2991446,mptcp dss ack 724613416 seq 1583899566 subseq 47125 len 1428 csum 0xfb], length 1428
16:13:11.593175 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 47125:48553, ack 1, win 4017, options [nop,nop,TS val 3212887 ecr 2991446,mptcp dss ack 724613416 seq 1583899566 subseq 47125 len 1428 csum 0xfb], length 1428
16:13:11.656317 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 42841:44269, ack 1, win 4017, options [nop,nop,TS val 3212991 ecr 2991619,mptcp dss ack 724613416 seq 1583868150 subseq 42841 len 1428 csum 0x2081], length 1428
16:13:11.707338 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 42841:44269, ack 1, win 4017, options [nop,nop,TS val 3212991 ecr 2991619,mptcp dss ack 724613416 seq 1583868150 subseq 42841 len 1428 csum 0x2081], length 1428
16:13:11.718707 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 48553:49981, ack 1, win 4017, options [nop,nop,TS val 3212991 ecr 2991619,mptcp dss ack 724613416 seq 1583903850 subseq 48553 len 1428 csum 0xb948], length 1428
16:13:11.781004 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 49981:51409, ack 1, win 4017, options [nop,nop,TS val 3212991 ecr 2991619,mptcp dss ack 724613416 seq 1583905278 subseq 49981 len 1428 csum 0xfab6], length 1428
16:13:11.813812 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 48553:49981, ack 1, win 4017, options [nop,nop,TS val 3212991 ecr 2991619,mptcp dss ack 724613416 seq 1583903850 subseq 48553 len 1428 csum 0xb948], length 1428
16:13:11.842994 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 51409:52837, ack 1, win 4017, options [nop,nop,TS val 3212991 ecr 2991619,mptcp dss ack 724613416 seq 1583906706 subseq 51409 len 1428 csum 0x66c6], length 1428
16:13:11.910410 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 49981:51409, ack 1, win 4017, options [nop,nop,TS val 3212991 ecr 2991619,mptcp dss ack 724613416 seq 1583905278 subseq 49981 len 1428 csum 0xfab6], length 1428
16:13:11.928995 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 52837:54265, ack 1, win 4017, options [nop,nop,TS val 3212991 ecr 2991619,mptcp dss ack 724613416 seq 1583908134 subseq 52837 len 1428 csum 0xae9], length 1428
16:13:11.993450 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 54265:55693, ack 1, win 4017, options [nop,nop,TS val 3213173 ecr 2991758,mptcp dss ack 724613416 seq 1583912418 subseq 54265 len 1428 csum 0x68a8], length 1428
16:13:12.042603 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 51409:52837, ack 1, win 4017, options [nop,nop,TS val 3212991 ecr 2991619,mptcp dss ack 724613416 seq 1583906706 subseq 51409 len 1428 csum 0x66c6], length 1428
16:13:12.062072 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 55693:57121, ack 1, win 4017, options [nop,nop,TS val 3213173 ecr 2991812,mptcp dss ack 724613416 seq 1583913846 subseq 55693 len 1428 csum 0xe2e6], length 1428
16:13:12.128699 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 52837:54265, ack 1, win 4017, options [nop,nop,TS val 3212991 ecr 2991619,mptcp dss ack 724613416 seq 1583908134 subseq 52837 len 1428 csum 0xae9], length 1428
16:13:12.136613 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 57121:58549, ack 1, win 4017, options [nop,nop,TS val 3213173 ecr 2991812,mptcp dss ack 724613416 seq 1583915274 subseq 57121 len 1428 csum 0x1a39], length 1428
16:13:12.199505 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 58549:59977, ack 1, win 4017, options [nop,nop,TS val 3213280 ecr 2991883,mptcp dss ack 724613416 seq 1583919558 subseq 58549 len 1428 csum 0x41f5], length 1428
16:13:12.231196 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 54265:55693, ack 1, win 4017, options [nop,nop,TS val 3213173 ecr 2991758,mptcp dss ack 724613416 seq 1583912418 subseq 54265 len 1428 csum 0x68a8], length 1428
16:13:12.264910 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 59977:61405, ack 1, win 4017, options [nop,nop,TS val 3213370 ecr 2992029,mptcp dss ack 724613416 seq 1583925270 subseq 59977 len 1428 csum 0x95fa], length 1428
16:13:12.305061 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 61405:62833, ack 1, win 4017, options [nop,nop,TS val 3213511 ecr 2992142,mptcp dss ack 724613416 seq 1583928126 subseq 61405 len 1428 csum 0x6f8a], length 1428
16:13:12.332205 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 55693:57121, ack 1, win 4017, options [nop,nop,TS val 3213173 ecr 2991812,mptcp dss ack 724613416 seq 1583913846 subseq 55693 len 1428 csum 0xe2e6], length 1428
16:13:12.353274 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 62833:64261, ack 1, win 4017, options [nop,nop,TS val 3213663 ecr 2992300,mptcp dss ack 724613416 seq 1583938122 subseq 62833 len 1428 csum 0x9e25], length 1428
16:13:12.424945 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 64261:65689, ack 1, win 4017, options [nop,nop,TS val 3213767 ecr 2992392,mptcp dss ack 724613416 seq 1583940978 subseq 64261 len 1428 csum 0xc1f6], length 1428
